1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.396932021401698254e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.638952992611134363e+00,0.000000000000000000e+00,9.168950550620652562e-01
8.830233141484460369e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.432638394340716381e+00,0.000000000000000000e+00,1.680098320136260703e-01,2.292244623257379654e+00,0.000000000000000000e+00,3.708220361144939359e-01
8.297710056365783515e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.537926625133060665e-01,4.593551262047318673e+00,0.000000000000000000e+00,6.959522928307038114e-02,2.793837975734448698e+00,0.000000000000000000e+00,1.499724332778640257e-01
7.797301733297051785e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.780087529326436768e-01,6.396240698584634288e+00,0.000000000000000000e+00,2.882864580550449987e-02,3.098849902017637881e+00,0.000000000000000000e+00,6.065370596352288174e-02
7.327071433815003365e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.466526924936080611e-02,7.731730509513856653e+00,0.000000000000000000e+00,1.194177858943273711e-02,3.240842025424919282e+00,0.000000000000000000e+00,2.453032178449353687e-02
6.885199217951385453e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.522324267340904758e-02,8.596469672993229949e+00,0.000000000000000000e+00,4.946679661651159909e-03,3.266291175991081985e+00,0.000000000000000000e+00,9.920856067932309549e-03
6.469974900489730008e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.045873269661194205e-02,9.057703134741721840e+00,0.000000000000000000e+00,2.049078325455337777e-03,3.214874349134924536e+00,0.000000000000000000e+00,4.012315288209800448e-03
6.079791432007720653e-01,0.000000000000000000e+00,0.000000000000000000e+00,8.970258106934305212e-03,9.207251668975494852e+00,0.000000000000000000e+00,8.487960149110105462e-04,3.115836822397126671e+00,0.000000000000000000e+00,1.622710163494727170e-03
5.713138679087703675e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.858087386942129007e-03,9.133487340543918975e+00,0.000000000000000000e+00,3.515993829902602395e-04,2.989300198583339174e+00,0.000000000000000000e+00,6.562765100855147502e-04
5.368597579622784721e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.639013269088428985e-03,8.909551452509774094e+00,0.000000000000000000e+00,1.456440934540585686e-04,2.848567375064369855e+00,0.000000000000000000e+00,2.654194614535809412e-04
